time_stats.emb.min,time_stats.emb.max,time_stats.emb.mean,time_stats.emb.median,time_stats.emb.std,time_stats.input_layernorm.min,time_stats.input_layernorm.max,time_stats.input_layernorm.mean,time_stats.input_layernorm.median,time_stats.input_layernorm.std,time_stats.attn_pre_proj.min,time_stats.attn_pre_proj.max,time_stats.attn_pre_proj.mean,time_stats.attn_pre_proj.median,time_stats.attn_pre_proj.std,time_stats.attn_rope.min,time_stats.attn_rope.max,time_stats.attn_rope.mean,time_stats.attn_rope.median,time_stats.attn_rope.std,time_stats.attn_post_proj.min,time_stats.attn_post_proj.max,time_stats.attn_post_proj.mean,time_stats.attn_post_proj.median,time_stats.attn_post_proj.std,time_stats.mlp_up_proj.min,time_stats.mlp_up_proj.max,time_stats.mlp_up_proj.mean,time_stats.mlp_up_proj.median,time_stats.mlp_up_proj.std,time_stats.mlp_act.min,time_stats.mlp_act.max,time_stats.mlp_act.mean,time_stats.mlp_act.median,time_stats.mlp_act.std,time_stats.mlp_down_proj.min,time_stats.mlp_down_proj.max,time_stats.mlp_down_proj.mean,time_stats.mlp_down_proj.median,time_stats.mlp_down_proj.std,time_stats.add.min,time_stats.add.max,time_stats.add.mean,time_stats.add.median,time_stats.add.std,n_head,n_kv_head,n_embd,n_expanded_embd,vocab_size,use_gated_mlp,num_tokens,num_tensor_parallel_workers
0.088,0.094,0.09247619047619049,0.093,0.001735320681741773,0.03,0.032,0.030850000000000006,0.031,0.0005722761571129803,0.22,0.233,0.2284,0.231,0.004810405388322282,0.01,0.011,0.01025,0.01,0.000433012701892219,0.089,0.094,0.0925,0.094,0.0022912878474779224,0.352,0.372,0.36525,0.37,0.00836585321410794,0.014,0.015,0.014700000000000001,0.015,0.0004582575694955836,0.317,0.334,0.328,0.332,0.006899275324264142,0.052000000000000005,0.053,0.052400000000000016,0.052000000000000005,0.0004898979485566326,64,64,8192,36864,50272,False,816,8
0.074,0.076,0.07552380952380952,0.076,0.0005870870479018079,0.024,0.025,0.024650000000000005,0.025,0.0004769696007084733,0.183,0.184,0.18395000000000003,0.184,0.00021794494717703388,0.008,0.009000000000000001,0.008050000000000002,0.008,0.0002179449471770339,0.073,0.074,0.0731,0.073,0.0003000000000000003,0.29,0.292,0.29095000000000004,0.291,0.0004974937185533104,0.012,0.012,0.012000000000000002,0.012,1.734723475976807e-18,0.268,0.271,0.26955,0.2695,0.0007399324293474377,0.05,0.051000000000000004,0.05075,0.051000000000000004,0.00043301270189221973,64,64,8192,36864,50272,False,808,8
0.07200000000000001,0.076,0.07485714285714287,0.075,0.0008329931278350415,0.024,0.025,0.024400000000000005,0.024,0.000489897948556636,0.183,0.184,0.1834,0.183,0.0004898979485566361,0.008,0.009000000000000001,0.008050000000000002,0.008,0.0002179449471770339,0.073,0.073,0.07299999999999998,0.073,1.3877787807814457e-17,0.29,0.292,0.29095,0.291,0.00038405728739343076,0.012,0.012,0.012000000000000002,0.012,1.734723475976807e-18,0.268,0.271,0.26935000000000003,0.269,0.000726291952316698,0.048,0.05,0.04910000000000001,0.049,0.0005385164807134509,64,64,8192,36864,50272,False,800,8
0.07100000000000001,0.075,0.0739047619047619,0.074,0.0008676603408708842,0.024,0.025,0.024600000000000004,0.025,0.0004898979485566361,0.183,0.184,0.18345,0.183,0.0004974937185533104,0.008,0.008,0.008000000000000002,0.008,1.734723475976807e-18,0.067,0.068,0.06780000000000001,0.068,0.00040000000000000034,0.29,0.291,0.29035,0.29,0.0004769696007084733,0.011,0.012,0.011750000000000002,0.012,0.0004330127018922198,0.268,0.27,0.26885000000000003,0.269,0.00047696960070847325,0.047,0.048,0.047950000000000007,0.048,0.00021794494717703385,64,64,8192,36864,50272,False,792,8
0.088,0.092,0.09019047619047618,0.09,0.0009060141709733554,0.03,0.032,0.031000000000000007,0.031,0.00044721359549995833,0.23,0.232,0.23060000000000005,0.2305,0.0006633249580710806,0.01,0.01,0.010000000000000002,0.01,1.734723475976807e-18,0.08600000000000001,0.08700000000000001,0.08685000000000001,0.08700000000000001,0.00035707142142714284,0.369,0.372,0.36995000000000006,0.37,0.0008645808232895299,0.014,0.015,0.014250000000000002,0.014,0.00043301270189221897,0.332,0.333,0.33225000000000005,0.332,0.0004330127018922197,0.049,0.05,0.04905000000000001,0.049,0.00021794494717703385,64,64,8192,36864,50272,False,784,8
0.069,0.074,0.07276190476190476,0.073,0.0009209085526577929,0.024,0.025,0.024550000000000006,0.025,0.0004974937185533105,0.183,0.184,0.18334999999999999,0.183,0.0004769696007084732,0.008,0.008,0.008000000000000002,0.008,1.734723475976807e-18,0.067,0.068,0.06740000000000002,0.067,0.000489897948556636,0.289,0.291,0.2904,0.29,0.0005830951894845307,0.011,0.012,0.011150000000000002,0.011,0.0003570714214271428,0.268,0.27,0.26845,0.268,0.0005894913061275804,0.046,0.047,0.04635000000000001,0.046,0.0004769696007084732,64,64,8192,36864,50272,False,776,8
0.069,0.073,0.07171428571428573,0.07200000000000001,0.0008247860988423213,0.024,0.024,0.024000000000000004,0.024,3.469446951953614e-18,0.17400000000000002,0.176,0.17475,0.17500000000000002,0.0005361902647381778,0.008,0.008,0.008000000000000002,0.008,1.734723475976807e-18,0.06,0.061,0.06059999999999999,0.061,0.0004898979485566361,0.2,0.201,0.20010000000000003,0.2,0.00030000000000000024,0.01,0.011,0.0102,0.01,0.0003999999999999996,0.23,0.231,0.23015000000000002,0.23,0.0003570714214271428,0.046,0.048,0.04725000000000001,0.047,0.0005361902647381809,64,64,8192,36864,50272,False,768,8
0.069,0.07200000000000001,0.07095238095238095,0.07100000000000001,0.000722178613719196,0.023,0.025,0.024000000000000004,0.024,0.0003162277660168382,0.17400000000000002,0.176,0.17465,0.17500000000000002,0.0005722761571129772,0.008,0.008,0.008000000000000002,0.008,1.734723475976807e-18,0.06,0.061,0.060250000000000005,0.06,0.00043301270189221973,0.2,0.201,0.20020000000000002,0.2,0.0004000000000000003,0.01,0.011,0.01005,0.01,0.00021794494717703353,0.23,0.231,0.23035000000000005,0.23,0.0004769696007084733,0.046,0.047,0.046950000000000006,0.047,0.00021794494717703385,64,64,8192,36864,50272,False,760,8
0.083,0.08700000000000001,0.08561904761904764,0.08600000000000001,0.0007853534524986026,0.029,0.03,0.029450000000000004,0.029,0.0004974937185533087,0.221,0.223,0.22150000000000003,0.221,0.0005916079783099621,0.01,0.01,0.010000000000000002,0.01,1.734723475976807e-18,0.077,0.078,0.07780000000000001,0.078,0.00040000000000000034,0.257,0.258,0.2570499999999999,0.257,0.00021794494717703385,0.013000000000000001,0.013000000000000001,0.013000000000000003,0.013000000000000001,1.734723475976807e-18,0.295,0.296,0.2953,0.295,0.0004582575694955844,0.047,0.049,0.04790000000000001,0.048,0.0006244997998398403,64,64,8192,36864,50272,False,752,8
0.083,0.08700000000000001,0.08542857142857144,0.085,0.0007911070345636268,0.029,0.03,0.029200000000000004,0.029,0.00039999999999999893,0.221,0.223,0.22155,0.221,0.0006689544080129831,0.01,0.01,0.010000000000000002,0.01,1.734723475976807e-18,0.077,0.078,0.07790000000000001,0.078,0.00030000000000000024,0.257,0.258,0.25719999999999993,0.257,0.0004000000000000004,0.013000000000000001,0.013000000000000001,0.013000000000000003,0.013000000000000001,1.734723475976807e-18,0.295,0.296,0.2952,0.295,0.00040000000000000034,0.046,0.047,0.04680000000000001,0.047,0.00040000000000000034,64,64,8192,36864,50272,False,744,8
0.066,0.07100000000000001,0.0690952380952381,0.069,0.0010190921218587007,0.023,0.024,0.023350000000000003,0.023,0.00047696960070847314,0.17400000000000002,0.176,0.17435,0.17400000000000002,0.0005722761571129763,0.008,0.008,0.008000000000000002,0.008,1.734723475976807e-18,0.06,0.06,0.06000000000000001,0.06,1.3877787807814457e-17,0.2,0.201,0.20025000000000004,0.2,0.0004330127018922197,0.01,0.01,0.010000000000000002,0.01,1.734723475976807e-18,0.23,0.231,0.23015000000000008,0.23,0.00035707142142714284,0.044,0.045,0.04415000000000001,0.044,0.00035707142142714273,64,64,8192,36864,50272,False,736,8
0.066,0.07,0.06885714285714284,0.069,0.0008329931278350437,0.023,0.024,0.023200000000000005,0.023,0.0004000000000000003,0.17400000000000002,0.17500000000000002,0.1741,0.17400000000000002,0.00030000000000000024,0.007,0.008,0.007950000000000002,0.008,0.00021794494717703366,0.06,0.06,0.06000000000000001,0.06,1.3877787807814457e-17,0.2,0.201,0.2003,0.2,0.0004582575694955844,0.01,0.01,0.010000000000000002,0.01,1.734723475976807e-18,0.23,0.231,0.23015000000000002,0.23,0.0003570714214271428,0.042,0.043000000000000003,0.04265000000000001,0.043000000000000003,0.00047696960070847325,64,64,8192,36864,50272,False,728,8
0.064,0.068,0.06752380952380951,0.068,0.0009060141709733556,0.023,0.024,0.023250000000000003,0.023,0.00043301270189221973,0.17400000000000002,0.17500000000000002,0.1741,0.17400000000000002,0.00030000000000000024,0.007,0.008,0.007950000000000002,0.008,0.00021794494717703366,0.06,0.06,0.06000000000000001,0.06,1.3877787807814457e-17,0.2,0.201,0.20020000000000002,0.2,0.00040000000000000034,0.01,0.01,0.010000000000000002,0.01,1.734723475976807e-18,0.23,0.231,0.23010000000000005,0.23,0.00030000000000000024,0.041,0.043000000000000003,0.04145000000000001,0.041,0.0005894913061275802,64,64,8192,36864,50272,False,720,8
0.078,0.082,0.08142857142857145,0.082,0.000903507902905252,0.029,0.03,0.029100000000000004,0.029,0.0002999999999999992,0.22,0.221,0.22025,0.22,0.00043301270189221973,0.009000000000000001,0.01,0.009950000000000004,0.01,0.00021794494717703353,0.077,0.078,0.07725,0.077,0.00043301270189221973,0.257,0.258,0.2572,0.257,0.00040000000000000034,0.012,0.013000000000000001,0.012950000000000003,0.013000000000000001,0.00021794494717703385,0.295,0.296,0.29514999999999997,0.295,0.00035707142142714284,0.041,0.043000000000000003,0.04250000000000001,0.043000000000000003,0.0005916079783099622,64,64,8192,36864,50272,False,712,8
0.074,0.078,0.07638095238095238,0.076,0.0007853534524986026,0.027,0.028,0.02705,0.027,0.0002179449471770339,0.203,0.20600000000000002,0.20435000000000003,0.20400000000000001,0.0007921489758877436,0.009000000000000001,0.009000000000000001,0.009000000000000003,0.009000000000000001,1.734723475976807e-18,0.07100000000000001,0.07200000000000001,0.07190000000000002,0.07200000000000001,0.00030000000000000024,0.23800000000000002,0.24,0.23840000000000008,0.23800000000000002,0.0007999999999999897,0.012,0.012,0.012000000000000002,0.012,1.734723475976807e-18,0.273,0.275,0.2733,0.273,0.0007141428428542856,0.04,0.041,0.04095000000000001,0.041,0.00021794494717703385,64,64,8192,36864,50272,False,704,8
0.061,0.067,0.06552380952380954,0.066,0.0011388819755334676,0.022,0.023,0.022950000000000005,0.023,0.00021794494717703385,0.17300000000000001,0.176,0.17355000000000004,0.17300000000000001,0.0008046738469715505,0.008,0.008,0.008000000000000002,0.008,1.734723475976807e-18,0.06,0.06,0.06000000000000001,0.06,1.3877787807814457e-17,0.2,0.201,0.20005,0.2,0.00021794494717703385,0.01,0.01,0.010000000000000002,0.01,1.734723475976807e-18,0.23,0.231,0.23005000000000003,0.23,0.00021794494717703385,0.038,0.04,0.03880000000000001,0.039,0.0006782329983125273,64,64,8192,36864,50272,False,696,8
0.06,0.066,0.06514285714285714,0.065,0.001245399698154479,0.023,0.023,0.023000000000000003,0.023,3.469446951953614e-18,0.17300000000000001,0.17400000000000002,0.1731,0.17300000000000001,0.00030000000000000024,0.007,0.008,0.0079,0.008,0.00030000000000000003,0.06,0.06,0.06000000000000001,0.06,1.3877787807814457e-17,0.2,0.201,0.20005,0.2,0.00021794494717703385,0.01,0.01,0.010000000000000002,0.01,1.734723475976807e-18,0.23,0.23,0.23000000000000007,0.23,5.551115123125783e-17,0.037,0.038,0.037700000000000004,0.038,0.0004582575694955844,64,64,8192,36864,50272,False,688,8
0.06,0.065,0.06447619047619048,0.065,0.0010962728031639378,0.023,0.024,0.023300000000000005,0.023,0.0004582575694955844,0.17300000000000001,0.17400000000000002,0.17315,0.17300000000000001,0.0003570714214271428,0.007,0.008,0.007850000000000001,0.008,0.0003570714214271425,0.057,0.057,0.056999999999999995,0.057,6.938893903907228e-18,0.2,0.201,0.20010000000000003,0.2,0.00030000000000000024,0.009000000000000001,0.01,0.009800000000000003,0.01,0.0003999999999999997,0.23,0.23,0.23000000000000007,0.23,5.551115123125783e-17,0.037,0.038,0.037450000000000004,0.037,0.0004974937185533104,64,64,8192,36864,50272,False,680,8
0.07200000000000001,0.08,0.07800000000000001,0.078,0.0015118578920369078,0.028,0.03,0.029100000000000004,0.029,0.0004358898943540667,0.219,0.222,0.22044999999999998,0.22,0.0009205976319760992,0.009000000000000001,0.01,0.009600000000000003,0.01,0.0004898979485566352,0.07200000000000001,0.074,0.07309999999999998,0.073,0.00043588989435406597,0.257,0.261,0.2588,0.258,0.0018330302779823377,0.012,0.012,0.012000000000000002,0.012,1.734723475976807e-18,0.295,0.297,0.29579999999999995,0.295,0.000979795897113272,0.038,0.039,0.038500000000000006,0.0385,0.0005000000000000004,64,64,8192,36864,50272,False,672,8
0.058,0.065,0.06347619047619048,0.064,0.0013316315670580535,0.023,0.024,0.023100000000000002,0.023,0.00030000000000000024,0.17200000000000001,0.17300000000000001,0.17270000000000002,0.17300000000000001,0.0004582575694955844,0.007,0.008,0.007550000000000001,0.008,0.00049749371855331,0.057,0.057,0.056999999999999995,0.057,6.938893903907228e-18,0.2,0.201,0.20005,0.2,0.00021794494717703385,0.009000000000000001,0.01,0.009250000000000003,0.009000000000000001,0.00043301270189221897,0.23,0.231,0.23005000000000003,0.23,0.00021794494717703385,0.035,0.036000000000000004,0.035350000000000006,0.035,0.0004769696007084732,64,64,8192,36864,50272,False,664,8
0.057,0.064,0.06242857142857144,0.063,0.001365263922555376,0.022,0.023,0.022350000000000002,0.022,0.00047696960070847314,0.17200000000000001,0.17300000000000001,0.17235000000000003,0.17200000000000001,0.00047696960070847325,0.007,0.008,0.007450000000000001,0.007,0.0004974937185533101,0.056,0.057,0.05695,0.057,0.0002179449471770339,0.2,0.201,0.20005,0.2,0.00021794494717703385,0.009000000000000001,0.01,0.009100000000000002,0.009000000000000001,0.00029999999999999976,0.23,0.231,0.23010000000000003,0.23,0.00030000000000000024,0.034,0.035,0.03455000000000001,0.035,0.0004974937185533104,64,64,8192,36864,50272,False,656,8
0.056,0.063,0.06190476190476189,0.062,0.0013768411709334245,0.022,0.023,0.022050000000000004,0.022,0.00021794494717703388,0.17200000000000001,0.17300000000000001,0.17215000000000005,0.17200000000000001,0.0003570714214271428,0.007,0.008,0.007150000000000001,0.007,0.0003570714214271425,0.056,0.057,0.05635,0.056,0.0004769696007084733,0.2,0.201,0.20010000000000003,0.2,0.00030000000000000024,0.009000000000000001,0.009000000000000001,0.009000000000000003,0.009000000000000001,1.734723475976807e-18,0.23,0.231,0.23005000000000003,0.23,0.00021794494717703385,0.033,0.035,0.03350000000000001,0.033,0.0006708203932499376,64,64,8192,36864,50272,False,648,8
0.056,0.076,0.06833333333333333,0.074,0.0071001900265203035,0.022,0.028,0.025000000000000005,0.027,0.0027386127875258315,0.145,0.18,0.16415,0.179,0.017027257559571945,0.007,0.009000000000000001,0.008100000000000001,0.009000000000000001,0.0009949874371066206,0.046,0.06,0.05370000000000001,0.0595,0.006870953354520753,0.2,0.257,0.23135,0.257,0.028357141957538662,0.009000000000000001,0.012,0.010650000000000003,0.012,0.0014924811556599295,0.198,0.248,0.22525,0.247,0.024149275351446876,0.032,0.036000000000000004,0.03425000000000001,0.0345,0.0016393596310755015,64,64,8192,36864,50272,False,640,8
0.068,0.076,0.07447619047619047,0.075,0.0015922146187905214,0.027,0.028,0.02755,0.028,0.0004974937185533104,0.179,0.18,0.17975,0.18,0.00043301270189221973,0.008,0.009000000000000001,0.008850000000000002,0.009000000000000001,0.0003570714214271428,0.059000000000000004,0.06,0.05990000000000001,0.06,0.0002999999999999982,0.257,0.257,0.25699999999999995,0.257,5.551115123125783e-17,0.012,0.012,0.012000000000000002,0.012,1.734723475976807e-18,0.247,0.248,0.2472,0.247,0.0004000000000000003,0.034,0.036000000000000004,0.034600000000000006,0.0345,0.0006633249580710806,64,64,8192,36864,50272,False,632,8
0.054,0.061,0.0600952380952381,0.06,0.0014443572274383904,0.022,0.023,0.022050000000000004,0.022,0.00021794494717703388,0.14400000000000002,0.146,0.14515,0.145,0.00047696960070846994,0.007,0.007,0.007000000000000001,0.007,8.673617379884035e-19,0.046,0.046,0.046000000000000006,0.046,6.938893903907228e-18,0.2,0.2,0.20000000000000004,0.2,2.7755575615628914e-17,0.009000000000000001,0.009000000000000001,0.009000000000000003,0.009000000000000001,1.734723475976807e-18,0.198,0.199,0.1984,0.198,0.000489897948556636,0.03,0.031,0.030850000000000006,0.031,0.0003570714214271428,64,64,8192,36864,50272,False,624,8
0.052000000000000005,0.061,0.059238095238095236,0.06,0.0017156079556811242,0.022,0.023,0.022200000000000004,0.022,0.0004000000000000003,0.14400000000000002,0.145,0.1447,0.145,0.00045825756949557174,0.007,0.007,0.007000000000000001,0.007,8.673617379884035e-19,0.046,0.046,0.046000000000000006,0.046,6.938893903907228e-18,0.2,0.2,0.20000000000000004,0.2,2.7755575615628914e-17,0.009000000000000001,0.009000000000000001,0.009000000000000003,0.009000000000000001,1.734723475976807e-18,0.198,0.2,0.19844999999999996,0.198,0.0005894913061275802,0.029,0.03,0.029850000000000005,0.03,0.0003570714214271416,64,64,8192,36864,50272,False,616,8
0.053,0.06,0.058857142857142844,0.059000000000000004,0.00138995423993585,0.021,0.022,0.0216,0.022,0.0004898979485566345,0.14400000000000002,0.145,0.14425000000000004,0.14400000000000002,0.0004330127018922077,0.007,0.007,0.007000000000000001,0.007,8.673617379884035e-19,0.046,0.046,0.046000000000000006,0.046,6.938893903907228e-18,0.2,0.2,0.20000000000000004,0.2,2.7755575615628914e-17,0.009000000000000001,0.009000000000000001,0.009000000000000003,0.009000000000000001,1.734723475976807e-18,0.197,0.199,0.1981,0.198,0.0005385164807134509,0.028,0.03,0.029600000000000005,0.03,0.000583095189484529,64,64,8192,36864,50272,False,608,8
0.064,0.07200000000000001,0.07047619047619047,0.07100000000000001,0.001562020901605404,0.027,0.028,0.027250000000000003,0.027,0.00043301270189221973,0.177,0.179,0.17829999999999996,0.178,0.0005567764362830027,0.008,0.009000000000000001,0.008450000000000003,0.008,0.0004974937185533104,0.059000000000000004,0.06,0.05934999999999999,0.059000000000000004,0.00047696960070846994,0.257,0.257,0.25699999999999995,0.257,5.551115123125783e-17,0.011,0.011,0.011000000000000001,0.011,1.734723475976807e-18,0.246,0.247,0.24675000000000002,0.247,0.0004330127018922198,0.031,0.033,0.032200000000000006,0.032,0.0007483314773547889,64,64,8192,36864,50272,False,600,8
0.051000000000000004,0.058,0.05733333333333334,0.058,0.0014907119849998597,0.021,0.023,0.0221,0.022,0.0004358898943540673,0.14300000000000002,0.14400000000000002,0.14345000000000002,0.14300000000000002,0.0004974937185533104,0.007,0.007,0.007000000000000001,0.007,8.673617379884035e-19,0.046,0.046,0.046000000000000006,0.046,6.938893903907228e-18,0.2,0.2,0.20000000000000004,0.2,2.7755575615628914e-17,0.009000000000000001,0.009000000000000001,0.009000000000000003,0.009000000000000001,1.734723475976807e-18,0.198,0.2,0.19854999999999998,0.1985,0.0005894913061275802,0.028,0.029,0.028250000000000004,0.028,0.00043301270189221973,64,64,8192,36864,50272,False,592,8
0.049,0.059000000000000004,0.05642857142857143,0.057,0.0017880936529065322,0.021,0.022,0.02185,0.022,0.0003570714214271416,0.14300000000000002,0.14400000000000002,0.14339999999999997,0.14300000000000002,0.000489897948556636,0.007,0.007,0.007000000000000001,0.007,8.673617379884035e-19,0.046,0.046,0.046000000000000006,0.046,6.938893903907228e-18,0.2,0.2,0.20000000000000004,0.2,2.7755575615628914e-17,0.008,0.009000000000000001,0.008600000000000002,0.009000000000000001,0.000489897948556636,0.197,0.199,0.1982,0.198,0.0005099019513592789,0.027,0.028,0.0279,0.028,0.0003000000000000003,64,64,8192,36864,50272,False,584,8
0.049,0.057,0.055523809523809545,0.056,0.0015312319229346214,0.021,0.022,0.021650000000000003,0.022,0.0004769696007084716,0.14200000000000002,0.14400000000000002,0.14299999999999996,0.14300000000000002,0.0003162277660168382,0.007,0.007,0.007000000000000001,0.007,8.673617379884035e-19,0.046,0.046,0.046000000000000006,0.046,6.938893903907228e-18,0.2,0.2,0.20000000000000004,0.2,2.7755575615628914e-17,0.008,0.009000000000000001,0.008300000000000002,0.008,0.0004582575694955844,0.197,0.199,0.19815,0.198,0.0005722761571129803,0.026000000000000002,0.028,0.027000000000000007,0.027,0.0004472135954999575,64,64,8192,36864,50272,False,576,8
0.061,0.069,0.06738095238095237,0.068,0.0015576597365520135,0.027,0.028,0.027200000000000002,0.027,0.00040000000000000034,0.176,0.177,0.1769,0.177,0.00030000000000000024,0.008,0.009000000000000001,0.008200000000000002,0.008,0.00040000000000000034,0.059000000000000004,0.06,0.05924999999999999,0.059000000000000004,0.0004330127018922167,0.257,0.257,0.25699999999999995,0.257,5.551115123125783e-17,0.011,0.011,0.011000000000000001,0.011,1.734723475976807e-18,0.245,0.247,0.246,0.246,0.0003162277660168382,0.03,0.031,0.030050000000000004,0.03,0.00021794494717703388,64,64,8192,36864,50272,False,568,8
